Issue Type,Issue key,Issue id,Updated,Custom field (Epic Link),Created,Summary,Status,Resolution,Affects Version/s,Affects Version/s,Custom field (Story Points),Custom field (Epic Name),Labels,Labels,Labels,Labels,Labels,Labels,Labels,Component/s,Custom field (Issue Resolution),Resolved,Sprint,Sprint,Custom field (Begin Date),Custom field (End Date),Fix Version/s,Fix Version/s,Outward issue link (Blocks),Outward issue link (Child-Issue),Outward issue link (Cloners),Outward issue link (Defect),Outward issue link (Dependent),Outward issue link (Dependent),Outward issue link (Gantt: finish-start),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates)
Story,AAKO-5026,982200,4/18/18 10:54,AAKO-3983,1/16/18 16:17,RANKING REPORT: MD Elite Ranking Report - DPS,Open,,LastBu,,,,DPS,LastBU,,,,,,Mormont,,,,,,,LastBu,,,,AAKO-5025,,,,,,,
Story,AAKO-5024,981998,4/24/18 8:58,AAKO-3983,1/16/18 16:14,Upload & Display Contest & Rankings Section on FSO Portal,Completed,Done,Spine,,2,,CSS,DPS,Ethicon,FirstBU,,,,Stark,Done,4/24/18 8:58,Stark - Bandhavgarh.1,,,,Spine,,,,,,,,,,,
Story,AAKO-5020,981989,6/20/18 9:09,AAKO-3983,1/16/18 16:04,FSO Report: YTD Commission Earnings (SC),Open,,Spine,,,,DPS,FirstBU,PI-B,,,,,Stark,,,AAKO - Stark - C.3,,,,Spine,,,,,,AAKO-591,AAKO-4902,,,,
Story,AAKO-5011,981928,6/19/18 9:24,AAKO-4889,1/16/18 13:51,Dual Commissions Sales - GEO Crediting,Open,,Trauma,,,,Trauma,,,,,,,Targaryen,,,,,,,Trauma,,,,,,AAKO-5391,,,,,
Story,AAKO-5010,981927,3/10/18 9:14,AAKO-4890,1/16/18 13:51,Inv ReAlignment #2 - Updates to Participant Crediting SD (End of Month)for Claiming,Completed,Done,Spine,,13,,FirstBU,,,,,,,Targaryen,Done,3/10/18 9:14,AAKO - Targaryen - Acadia.3,,,,Spine,,,,,,,,,,,
Story,AAKO-5008,981925,5/15/18 11:31,AAKO-4889,1/16/18 13:51,Inv ReAlignment #2 Geography Crediting ED Updates,Open,,MIT,,8,,Ethicon,Mitek,,,,,,Targaryen,,,,,,,MIT,,,,,,,,,,,
Story,AAKO-5007,981924,2/28/18 8:25,AAKO-4889,1/16/18 13:51,Inv ReAlignment #2 - Geography Crediting SD Alliance Updates,Completed,Done,Spine,,8,,FirstBU,,,,,,,Targaryen,Done,2/28/18 8:25,AAKO - Targaryen - Acadia.2,,,,Spine,,,,,,,,,,,
Story,AAKO-4999,981916,6/19/18 15:59,AAKO-4886,1/16/18 13:51,Alliance Training Eligibility - (Need for CoSell),Open,,Trauma,,5,,Recon,Spine,Trauma,,,,,Targaryen,,,AAKO-Targaryen - C4,,,,Trauma,,,,,,,,,,,
Story,AAKO-4994,981911,6/19/18 9:32,AAKO-4885,1/16/18 13:50,Alliance Product Hierachy Maintenance  (Claim X-Bu),Open,,Trauma,,3,,Trauma,,,,,,,Targaryen,,,,,,,Trauma,,,,,,AAKO-4935,,,,,
Story,AAKO-4993,981910,2/8/18 15:41,AAKO-4885,1/16/18 13:50,Alliance Entities,Completed,Done,Spine,,2,,FirstBU,,,,,,,Targaryen,Done,2/8/18 15:39,AAKO - Targaryen - Acadia.1,,,,Spine,,,,,,,,,AAKO-5368,,
Story,AAKO-4990,981907,4/23/18 12:24,AAKO-4099,1/16/18 13:50,Testing: Int Alliance Tomofix - Mechanic - Sales * Rate ? Or Lead Generation TBD,Open,,MIT,,,,Mitek,,,,,,,Targaryen,,,,,,,MIT,,,,,,,,,,,
Story,AAKO-4986,981903,6/19/18 8:16,AAKO-4099,1/16/18 13:50,TESTING:  Ext Alliance - Pacira - CLAIMED Vials - Mechanic Sales * Rate,Open,,Trauma,,,,CMF,,,,,,,Targaryen,,,,,,,Trauma,,,,,,,,,,,
Story,AAKO-4982,981799,6/6/18 18:56,AAKO-4099,1/16/18 13:50,TESTING: Ext Alliance Vivigen - Mechanic - Sales * Rate -  CLAIMED Sales,Open,,Trauma,,,,Trauma,,,,,,,Targaryen,,,,,,,Trauma,,,,,,AAKO-5010,,,,,
Story,AAKO-4962,981779,6/19/18 12:40,AAKO-4887,1/16/18 13:50,TESTING:  Int Alliance - Spine selling Ethicon -Mechanic - Mgmt Lead and Conversion,Open,,Trauma,,,,Spine,,,,,,,Targaryen,,,,,,,Trauma,,,,,,,,,,,
Story,AAKO-4960,981777,6/19/18 12:40,AAKO-4887,1/16/18 13:50,Int Alliance - Mechanic - WC Conversion,Open,,Trauma,,,,Recon,Spine,Trauma,,,,,Targaryen,,,,,,,Trauma,,,,,,,,,,,
Story,AAKO-4959,981776,6/19/18 12:40,AAKO-4887,1/16/18 13:50,TESTING: Int Alliance - Mechanic - WC Lead Generation,Open,,Trauma,,,,Spine,,,,,,,Targaryen,,,,,,,Trauma,,,,,,AAKO-4955,,,,,
Story,AAKO-4956,981773,6/19/18 12:40,AAKO-4887,1/16/18 13:50,Int Alliance - Mechanic - Surgiflo Conversion - New/Existing Customer logic,Open,,Trauma,,,,Recon,Spine,Trauma,,,,,Targaryen,,,,,,,Trauma,,,,,,,,,,,
Story,AAKO-4955,981772,6/19/18 12:40,AAKO-4887,1/16/18 13:50,Int Alliance - Configure Mechanic - Lead Generation,Open,,Trauma,,,,Recon,Spine,Trauma,,,,,Targaryen,,,,,,,Trauma,,,,,,AAKO-4025,,,,,
Story,AAKO-4954,981771,6/19/18 16:00,AAKO-4887,1/16/18 13:50,Int Alliance - Data Load//Integration Surgeon Conversion ,Open,,Trauma,,,,Recon,Spine,Trauma,,,,,Targaryen,,,,,,,Trauma,,,,,,,,,,,
Story,AAKO-4944,981761,4/23/18 12:26,AAKO-4889,1/16/18 13:50,TESTING: Int Alliance - Ethicon - Credit XCM sales for subset of Customers  ,Open,,ETH,,,,Ethicon,,,,,,,Targaryen,,,,,,,ETH,,,,,,,,,,,
Story,AAKO-4936,981753,2/14/18 12:30,AAKO-4885,1/16/18 13:50,Ext Alliance (Generic) - Load to Harmonized External Alliance Product Master,Completed,Done,Spine,,5,,FirstBU,,,,,,,Targaryen,Done,2/14/18 12:30,AAKO - Targaryen - Acadia.1,,,,Spine,,,,,,,,,AAKO-5378,AAKO-5376,
Story,AAKO-4934,981751,2/14/18 15:37,AAKO-4885,1/16/18 13:50,Ext Alliance - Generic Template for Manual load of Acct Xref ,Completed,Done,Spine,,8,,FirstBU,,,,,,,Targaryen,Done,2/14/18 15:37,AAKO - Targaryen - Acadia.1,,,,Spine,,,,,,,,,AAKO-5375,AAKO-5377,
Story,AAKO-4924,981741,6/19/18 12:40,AAKO-4887,1/16/18 13:50,Lead Generation and Conversions -GEO Crediting for Teams,Open,,Trauma,,,,Recon,Spine,Trauma,,,,,Targaryen,,,,,,,Trauma,,,,,,AAKO-5225,AAKO-5490,,,,
Story,AAKO-4923,981740,6/19/18 16:00,AAKO-4887,1/16/18 13:50,"Setup Parameter -  New Component Variable:  requiring Lead, Account Activation, Conversion Approval",Open,,Trauma,,,,Recon,Spine,,,,,,Targaryen,,,,,,,Trauma,,,,,,,,,,,
Story,AAKO-4922,981739,6/25/18 12:34,AAKO-3983,1/16/18 13:50,Alliance - Expansion Category - View for Rep and Mgr to track new Quota Sales,Open,,Spine,,8,,DPS,MUST,,,,,,Stark,,,AAKO - Stark - C.1,,,,Spine,,,,,,,,,,,
Story,AAKO-4921,981738,6/19/18 12:40,AAKO-4887,1/16/18 13:50,Alliance  -  View Surgeon Conversions -  at GEO and WWID level,Open,,Trauma,,,,Recon,Spine,Trauma,,,,,Targaryen,,,,,,,Trauma,,,,,,,,,,,
Story,AAKO-4920,981737,6/19/18 12:40,AAKO-4887,1/16/18 13:50,Alliance  -  View Surgeon Leads - at GEO and WWID level,Open,,Trauma,,,,Recon,Spine,Trauma,,,,,Targaryen,,,,,,,Trauma,,,,,,,,,,,
Story,AAKO-4915,981732,6/19/18 15:59,AAKO-4886,1/16/18 13:50,Alliance - View Participant's Training Status - Internal Use,Open,,Trauma,,,,Spine,,,,,,,Targaryen,,,AAKO-Targaryen - C4,,,,Trauma,,,,,,,,,,,
Story,AAKO-4914,981731,2/8/18 15:46,AAKO-4885,1/16/18 13:50,Alliance - Create Harmonized Customer Account Table  - Crosswalk,Completed,Done,Spine,,3,,FirstBU,,,,,,,Targaryen,Done,2/8/18 15:46,AAKO - Targaryen - Acadia.1,,,,Spine,,,,,,,,,AAKO-5374,,
Story,AAKO-4912,981045,3/27/18 15:23,AAKO-3956,1/16/18 10:14,Upload Data to Spine LifeNet Crosswalk  ,Completed,Done,Spine,,5,,DPS,,,,,,,Targaryen,Done,3/27/18 15:23,AAKO - Targaryen - Acadia.4,,,,Spine,,,,,,,,,,,
Story,AAKO-4883,975674,5/23/18 8:08,AAKO-2277,1/12/18 15:45,Data Validation Reporting: Participant Data Assurance,Completed,Done,Spine,,3,,FirstBU,PI-B,,,,,,Mormont,Done,5/23/18 8:08,AAKO - Mormont - Bandhavgarh.3,,,,Spine,,,,AAKO-2567,,AAKO-2568,,,,,
Story,AAKO-4881,974990,6/22/18 13:37,AAKO-2277,1/12/18 9:19,AUDIT: ability to review an audit report that states all of the approvers for each workflow,Open,,Trauma,,5,,FirstBU,PI-B,,,,,,Mormont,,,,,,,Trauma,,,,,,,,,,,
Story,AAKO-4879,974987,5/29/18 13:11,AAKO-2277,1/12/18 9:18,AUDIT: DETECTIVE REPORTING - Approvals,Open,,Spine,,5,,FirstBU,PI-B,,,,,,Mormont,,,AAKO - Mormont - Corbett.2,,,,Spine,,,,,,,,,,,
Story,AAKO-4877,974977,6/21/18 9:19,AAKO-2277,1/12/18 8:50,"AUDIT: monthly ""Overrides"" Audit report prior to payroll submission",Open,,Spine,,8,,FirstBU,PI-B,,,,,,Mormont,,,AAKO - Mormont - Corbett.1,,,,Spine,,,,,,,,,,,
Story,AAKO-4876,974975,6/19/18 10:03,AAKO-2277,1/12/18 8:50,AUDIT: Participant Management Audit Report,Open,,Spine,,13,,FirstBU,PI-B,,,,,,Mormont,,,AAKO - Mormont - Corbett.2,,,,Spine,,,,,,AAKO-7018,AAKO-7017,,,,
Story,AAKO-4875,974972,6/20/18 12:34,AAKO-2277,1/12/18 8:50,AUDIT: monthly Quota Adjustment audit report which aggregates changes across all quota adjustment parameter tables,Open,,Spine,,8,,FirstBU,PI-B,,,,,,Mormont,,,AAKO - Mormont - Corbett.3,,,,Spine,,,,,,,,,,,
Story,AAKO-4874,974970,5/24/18 8:25,AAKO-2277,1/12/18 8:49,approval workflow to approve the master data upload of all quota for a BU,Completed,Done,Spine,,5,,FirstBU,PI-B,,,,,,Mormont,Done,5/24/18 8:25,AAKO - Mormont - Bandhavgarh.3,,,,Spine,,,,,,,,,,,
Story,AAKO-4873,974969,5/9/18 9:42,AAKO-2277,1/12/18 8:49,approval workflow to approve any quota adjustments prior to the system processing the adjustment,Completed,Done,Spine,,8,,FirstBU,,,,,,,Mormont,Done,5/9/18 9:42,AAKO - Mormont - Bandhavgarh.2,,,,Spine,,,,,,,,,,,
Story,AAKO-4872,974968,6/21/18 9:19,AAKO-2277,1/12/18 8:48,AUDIT: Participant Payout Adjustments Audit Report,Open,,Spine,,13,,FirstBU,PI-B,,,,,,Mormont,,,AAKO - Mormont - Corbett.1,,,,Spine,,,,,,,,,,,
Story,AAKO-4871,974967,6/5/18 6:24,AAKO-2277,1/12/18 8:48,an approval workflow to approve all earnings adjustments,Completed,Done,Spine,,8,,FirstBU,,,,,,,Mormont,Done,5/7/18 20:07,AAKO - Mormont - Bandhavgarh.2,,,,Spine,,,,,,,,,,,
Story,AAKO-4869,974964,6/12/18 9:23,AAKO-2277,1/12/18 8:47,Shadow Hierarchy Audit Report ,Open,,Recon - Direct ,,,,Joint_Recon_Distributor,,,,,,,Mormont,,,,,,,Recon - Direct ,,,,,,,,,,,
Story,AAKO-4868,974963,6/7/18 7:58,AAKO-2277,1/12/18 8:47," AUDIT: Monthly Geo Management SOX Audit Report ""Geo Management Audit Report""",Completed,Done,Spine,,13,,FirstBU,PI-B,,,,,,Mormont,Done,6/7/18 7:58,AAKO - Mormont - Bandhavgarh.4,,,,Spine,,,,,,,,,,,
Story,AAKO-4867,974961,6/20/18 9:13,AAKO-2277,1/12/18 8:47,"AUDIT: Annual SOX audit report ""Inclusion/Exclusion Sales Inputs.""  ",Open,,Trauma,,13,,FirstBU,,,,,,,Mormont,,,,,,,Trauma,,,,,,,,,,,
Story,AAKO-4848,972592,4/18/18 15:58,AAKO-4820,1/10/18 12:45,Individual UCN Workflow,Open,,,,,,Ethicon,,,,,,,Stark,,,,,,,ETH,,,,,,,,,,,
Story,AAKO-4843,972585,4/18/18 15:13,AAKO-4820,1/10/18 12:40,Shadow Hierarchy Validations,Open,,Recon - Direct ,,,,Joint_Recon_Direct,Joint_Recon_Distributor,,,,,,Stark,,,,,,,Recon - Direct ,,,,,,,,,,,
Story,AAKO-4842,972584,4/18/18 14:48,AAKO-3958,1/10/18 12:36,Zip to Geography Validations,Open,,,,,,Mitek,,,,,,,Stark,,,,,,,MIT,,,,,,,,,,,
Story,AAKO-4832,972332,2/10/18 10:01,AAKO-4906,1/10/18 10:07,"Portal Updates to Earning Views for True-Up, Release % and $Cap  (3 of 3) - Variable Comp Earnings",Completed,Done,Spine,,5,,FirstBU,,,,,,,Lannister,Done,2/10/18 10:01,AAKO - Lannister - Acadia.1,,,,Spine,,,,AAKO-4075,,AAKO-859,,,,,
Story,AAKO-4621,951482,6/19/18 10:21,AAKO-3987,12/18/17 17:34,Move data from original to PAID tables - Earnings ,Open,,Spine,,8,,FirstBU,MUST,,,,,,Lannister,,,AAKO-Lannister - C2,,,,Spine,,,,,,,,,,,
Story,AAKO-4620,951481,6/19/18 9:36,AAKO-3987,12/18/17 17:33,Move data from original to PAID tables - Payout,Open,,Spine,,8,,FirstBU,MUST,,,,,,Lannister,,,AAKO-Lannister - C2,,,,Spine,,,,,,,,,,,
Story,AAKO-4619,951480,6/5/18 14:29,AAKO-3987,12/18/17 17:32,OPEN/PAID Story6:  Create OPEN/PAID tables for Payment tables and reporting,Completed,Done,Spine,,1,,FirstBU,PI-B,,,,,,Lannister,Done,6/5/18 14:29,Lannister - Bandhavgarh.4,,,,Spine,,,,,,,,,,,
Story,AAKO-4618,951479,5/24/18 10:14,AAKO-3987,12/18/17 17:31,Staging/Payment History Story5:  Create Staging & Payment History tables for Earnings Reporting,Open,,Spine,,3,,FirstBU,PI-B,,,,,,Lannister,,,,,,,Spine,,,,,,,,,,,
Story,AAKO-4617,951478,6/5/18 12:19,AAKO-3987,12/18/17 17:31,OPEN/PAID Tables Story4:  Create PAID tables for ICM/Earnings,Completed,Done,Spine,,2,,FirstBU,PI-B,,,,,,Lannister,Done,6/5/18 12:19,Lannister - Bandhavgarh.4,,,,Spine,,,,,,,,,,,
Story,AAKO-4616,951476,5/24/18 10:14,AAKO-3987,12/18/17 17:30,Staging/Payment History Story3:  Create Staging & Payment History tables for Pre-ICM,Open,,Spine,,5,,FirstBU,PI-B,,,,,,Lannister,,,,,,,Spine,,,,,,,,,,,
Story,AAKO-4615,951475,6/19/18 10:24,AAKO-3987,12/18/17 17:29,Move data from original to PAID tables - Parameters ,Open,,Spine,,8,,FirstBU,PI-B,,,,,,Lannister,,,AAKO-Lannister - C2,,,,Spine,,,,,,,,,,,
Story,AAKO-4614,951474,5/24/18 10:14,AAKO-3987,12/18/17 17:27,Staging/Payment History Story1: Create Staging & Payment History tables for Geo Crediting,Open,,Spine,,2,,FirstBU,PI-B,,,,,,Lannister,,,,,,,Spine,,,,,,,,,,,
Story,AAKO-4613,951472,6/7/18 7:15,AAKO-3987,12/18/17 17:24,Apply Adjustments - Sales/Quota/PY/Baseline (Participant) - SD,Completed,Done,Spine,,8,,FirstBU,PI-B,,,,,,Lannister,Done,6/7/18 7:15,Lannister - Bandhavgarh.4,,,,Spine,,,,,,,,,,,
Story,AAKO-4612,951471,5/23/18 12:26,AAKO-3989,12/18/17 17:23,"Roster: Apply BU, Plan, and PPT level Roster in Participant Quota Crediting",Completed,Done,Spine,,8,,FirstBU,,,,,,,Lannister,Done,5/23/18 12:26,Lannister - Bandhavgarh.2,Lannister - Bandhavgarh.3,,,Spine,,,,,,,,,,,
Story,AAKO-4611,951469,5/9/18 13:45,AAKO-3989,12/18/17 17:22,"Roster: Apply BU, Plan, and PPT level Roster in Participant Sales Crediting",Completed,Done,Spine,,13,,FirstBU,,,,,,,Lannister,Done,5/9/18 13:45,Lannister - Bandhavgarh.1,Lannister - Bandhavgarh.2,,,Spine,,,,,,,,,,,
Story,AAKO-4609,951466,6/5/18 14:34,AAKO-3989,12/18/17 17:18,"Roster: Apply BU, Plan, and PPT level Roster in ICM",Completed,Done,Spine,,5,,FirstBU,PI-B,,,,,,Lannister,Done,6/5/18 14:34,Lannister - Bandhavgarh.3,Lannister - Bandhavgarh.4,,,Spine,,,,,,,,,,,
Story,AAKO-4608,951465,6/5/18 14:33,AAKO-3989,12/18/17 17:15,"Roster: Apply BU, Plan, and PPT level Roster in Pre-ICM",Completed,Done,Spine,,13,,FirstBU,PI-B,,,,,,Lannister,Done,6/5/18 14:33,Lannister - Bandhavgarh.3,Lannister - Bandhavgarh.4,,,Spine,,,AAKO-7765,,,,,,,,
Story,AAKO-4607,951464,3/27/18 8:21,AAKO-3989,12/18/17 17:14,"(8) Roster:Creation and Management for Roster at BU, Plan, and WWID level for Pre-ICM, ICM, and Payment processing",Completed,Done,Spine,,13,,FirstBU,,,,,,,Lannister,Done,3/27/18 8:21,AAKO - Lannister - Acadia.4,,,,Spine,,,,,,,,,,,
Story,AAKO-4604,951040,3/15/18 8:34,AAKO-3977,12/18/17 11:51,Mechanics - JnJ Draw - Recoup,Completed,Done,Spine,,3,,FirstBU,,,,,,,Lannister,Done,3/15/18 8:34,AAKO - Lannister - Acadia.3,,,,Spine,,,,,,,,,,,
Story,AAKO-4493,936167,6/7/18 8:52,AAKO-22,12/7/17 15:08,(JR) Rolling YTD - Impact to Component Adjustments ,Open,,Recon - Distributer,,5,,Joint_Recon_Distributor,,,,,,,Lannister,,,AAKO-Lannister - IPD,,,,Recon - Distributer,,,,,,,,,,,
Story,AAKO-4492,936158,6/7/18 8:52,AAKO-4906,12/7/17 15:03,(JR) Rolling YTD - Impact to True-Up,Open,,Recon - Distributer,,5,,Joint_Recon_Distributor,,,,,,,Lannister,,,AAKO-Lannister - IPD,,,,Recon - Distributer,,,,,,,,,,,
Story,AAKO-4491,936140,6/7/18 8:52,AAKO-4906,12/7/17 14:57,(JR) Rolling YTD - Impact to Eligibility ,Open,,Recon - Distributer,,5,,Joint_Recon_Distributor,,,,,,,Lannister,,,AAKO-Lannister - IPD,,,,Recon - Distributer,,,,,,,,,,,
Story,AAKO-4418,932022,6/15/18 15:09,AAKO-4885,12/6/17 9:40,Foundation - SPN Lifenet Product Hierarchy Validation (Manual Upload),Completed,Done,Spine,,3,,PI-B,Spine,,,,,,Targaryen,Done,5/22/18 16:55,AAKO-Targaryen - Bandhavgarh.3,,,,Spine,,,,,,,,,,,
Story,AAKO-4389,930044,6/8/18 8:29,AAKO-4906,12/5/17 9:24,(JR) Recon - YTD Rolling Commission  ,Open,,Recon - Distributer,,,,Joint_Recon_Distributor,,,,,,,Lannister,,,AAKO-Lannister - IPD,,,,Recon - Distributer,,,,,,,,,,,
Story,AAKO-4358,922097,6/5/18 14:31,AAKO-4906,11/30/17 13:46,Apply Adjustments - Sales/Quota/PY/Baseline (Participant),Completed,Done,Spine,,13,,FirstBU,PI-B,,,,,,Lannister,Done,6/5/18 14:31,Lannister - Bandhavgarh.3,Lannister - Bandhavgarh.4,,,Spine,,,,,,,,,,,
Story,AAKO-4328,919790,6/7/18 8:52,AAKO-4906,11/29/17 12:48,(JR) [Place Holder] For each rolling 12-month mechanic that needs to be built,Open,,Recon - Distributer,,,,Joint_Recon_Distributor,,,,,,,Lannister,,,AAKO-Lannister - IPD,,,,Recon - Distributer,,,,,,,,,,,
Story,AAKO-4327,919787,6/8/18 8:24,AAKO-3962,11/29/17 12:47,(JR) Modify existing SD flow to include rolling 12-month selection and crediting,Open,,Recon - Direct ,,13,,Joint_Recon_Direct,,,,,,,Lannister,,,AAKO-Lannister - IPD,,,,Recon - Direct ,,,,,,,,,,,
Story,AAKO-4300,916864,6/11/18 13:12,AAKO-16,11/28/17 10:40,Data Week Functionality ED - Update Geo Summary Sales w/ To Be Paid/Unpaid Flag (Key Field),Open,,ETH,,3,,Ethicon,,,,,,,Targaryen,,,,,,,ETH,,,,AAKO-4299,,,,,,,
Story,AAKO-4299,916863,6/11/18 13:12,AAKO-3959,11/28/17 10:40,Data Week Functionality ED - Tag Sales with To Be Paid/Unpaid Flag,Open,,ETH,,5,,Ethicon,,,,,,,Targaryen,,,,,,,ETH,,,,AAKO-4211,,,,,,,
Story,AAKO-4226,902321,4/18/18 10:37,AAKO-4903,11/17/17 16:53,Off-Cycle Payout - YTD Plan paid on non-quarter period. Off-Cycle: Calculate Earnings with Sales Transactions,Open,,LastBu,,,,LastBU,,,,,,,Lannister,,,,,,,LastBu,,,,,,,,,,,
Story,AAKO-4225,902317,4/25/18 4:50,AAKO-4901,11/17/17 16:29,Netting:  Final Payment - Components that By Pass Total Earnings Due,Completed,Done,Spine,,5,,FirstBU,,,,,,,Lannister,Done,4/25/18 4:50,Lannister - Bandhavgarh.1,,,,Spine,,,,,,AAKO-4224,,,,,
Story,AAKO-4223,902312,2/28/18 17:51,AAKO-3976,11/17/17 16:11,Guarantee: Never Exceed YTD Guarantee or YTD Earnings @ WWID Level,Completed,Done,Spine,,13,,FirstBU,,,,,,,Lannister,Done,2/28/18 17:51,AAKO - Lannister - Acadia.2,,,,Spine,,,,,,,,,,,
Story,AAKO-4211,901885,5/23/18 13:54,AAKO-3959,11/17/17 10:03,Data Week Functionality ED - Parameter Table,Open,,ETH,,2,,Ethicon,,,,,,,Lannister,,,,,,,ETH,,,,,,,,,,,
Story,AAKO-4206,900442,6/11/18 13:12,AAKO-3960,11/16/17 13:07,Sales Exclusions - ,Open,,Recon - Direct ,,,,Joint_Recon_Direct,Joint_Recon_Distributor,,,,,,Targaryen,,,,,,,Recon - Direct ,,,,,,,,,,,
Story,AAKO-4188,899109,4/18/18 10:37,AAKO-4903,11/15/17 17:04,Payout  - Ability to pay on Off-Cycle schedule  Off-Cycle:  No Transaction Updates -  Component and non-comp adjustments,Open,,LastBu,,,,LastBU,,,,,,,Lannister,,,,,,,LastBu,,,,,,,,,,,
Story,AAKO-4187,898999,6/21/18 16:10,AAKO-23,11/15/17 16:46,Parameter Validations:  AdHoc Job - Warnings to Prevent job failures ,Open,,Spine,,8,,SHOULD,Spine,,,,,,Stark,,,AAKO - Targaryen- Sprint 13,AAKO - Stark - C.3,,,Spine,,,,,,,,,,,
Story,AAKO-4186,898976,6/7/18 8:53,AAKO-3976,11/15/17 16:15,Guarantee: Rolling PTD with Final Period True-Up @ Component lelel,Open,,Recon - Distributer,,,,Joint_Recon_Distributor,,,,,,,Lannister,,,AAKO-Lannister - IPD,,,,Recon - Distributer,,,,,,,,,,,
Story,AAKO-4184,898968,6/7/18 8:52,AAKO-4906,11/15/17 16:04,(JR) [PLACE HOLDER] Configure Mechanic:   Recon Direct Growth Net Territories together,Open,,Recon - Direct ,,13,,Joint_Recon_Direct,,,,,,,Lannister,,,AAKO-Lannister - IPD,,,,Recon - Direct ,,,,,,,,,,,
Story,AAKO-4123,886788,6/7/18 8:52,AAKO-4906,11/8/17 14:31,(JR) [PLACE HOLDER] Configure Mechanic: Growth over Baseline Rolling Year - Recon Distributor ,Open,,Recon - Distributer,,,,Joint_Recon_Distributor,,,,,,,Lannister,,,AAKO-Lannister - IPD,,,,Recon - Distributer,,,,,,,,,,,
Story,AAKO-4092,876473,2/12/18 11:10,AAKO-3961,11/2/17 15:17,Set Data Week to all Transactions ,Open,,ETH,,,,Ethicon,,,,,,,Stark,,,,,,,ETH,,,,,,,,,,,
Story,AAKO-4073,873586,4/18/18 9:25,AAKO-3981,11/1/17 9:47,algn: Routine Workflow Sync Job  ,Open,,ETH,Spine,,,FirstBU,,,,,,,Stark,,,,,,,ETH,,,,,,,,,,,
Story,AAKO-4059,872018,6/11/18 13:12,AAKO-3960,10/31/17 11:38,[PLACEHOLDER] - Ability to Process Full Year Quota - SD/ED,Open,,Recon - Distributer,,,,,,,,,,,Targaryen,,,,,,,Recon - Distributer,,,,,,,,,,,
Story,AAKO-4027,861416,4/23/18 12:19,AAKO-4058,10/26/17 10:52,Load Co-Sell UCN_LEGACY_XREF to Raw/INP tables,Open,,Recon - Direct ,,3,,Recon,,,,,,,Targaryen,,,,,,,Recon - Direct ,,,,AAKO-4026,,,,,,,
Story,AAKO-4026,861414,6/19/18 8:04,AAKO-4058,10/26/17 10:50,Automated Feed - Load Co-Sell ACCT_XREF to Raw/INP tables,Open,,Trauma,,3,,Spine,,,,,,,Targaryen,,,,,,,Trauma,,,,AAKO-4025,,,,,,,
Story,AAKO-4025,861411,2/13/18 15:38,AAKO-4058,10/26/17 10:48,Load Co-Sell Lead Generation to Raw/INP tables,Completed,Done,Spine,,3,,FirstBU,,,,,,,Targaryen,Done,2/13/18 15:38,AAKO - Targaryen - Acadia.1,,,,Spine,,,AAKO-5526,AAKO-4024,,,,,AAKO-5583,AAKO-5487,AAKO-5488
Story,AAKO-4024,861410,2/13/18 14:21,AAKO-4058,10/26/17 10:47,Auto - Load Co-Sell Training to Raw/INP tables,Completed,Done,Spine,,3,,FirstBU,,,,,,,Targaryen,Done,2/13/18 14:21,AAKO - Targaryen - Acadia.1,,,,Spine,,,,,,,,,AAKO-5370,AAKO-5583,AAKO-5371
Story,AAKO-4023,861404,6/19/18 16:00,AAKO-4887,10/26/17 10:40,Load Co-Sell Input files into OPTYMYZE Archive folders,Open,,Trauma,,3,,Spine,,,,,,,Targaryen,,,,,,,Trauma,,,,,,,,,,,
Story,AAKO-3913,850230,2/16/18 11:13,AAKO-3981,10/19/17 14:16,Participant Commission Rate Tool - Entry and Approval Views,Completed,Done,Spine,,13,,DPS,FirstBU,,,,,,Stark,Done,2/15/18 14:57,AAKO - Stark - Acadia.1,,,,Spine,,,,,,,,,,,
Story,AAKO-3911,849981,6/8/18 8:24,AAKO-3962,10/19/17 12:49,(JR) [PLACEHOLDER]  Recon Salesman Transaction Charge Backs ,Open,,Recon - Distributer,,,,Joint_Recon_Distributor,,,,,,,Lannister,,,AAKO-Lannister - IPD,,,,Recon - Distributer,,,,,,,,,,,
Story,AAKO-3864,846415,5/4/18 8:52,AAKO-4099,10/17/17 17:10,Expansion Category RM and AVP - Setup Parameter,Completed,Done,Spine,,3,,DPS,PI-B,,,,,,Targaryen,Done,5/4/18 8:52,AAKO-Targaryen - Bandhavgarh.2,,,,Spine,,,,,,AAKO-434,,,,,
Story,AAKO-3781,822360,6/25/18 5:00,AAKO-3982,10/10/17 11:25,Re-organize view for Effective Date Prior Year,Open,,Spine,,3,,COULD,FirstBU,,,,,,Stark,,,AAKO - Stark - C.1,,,,Spine,,,,,,,,,,,
Story,AAKO-3772,812214,6/20/18 7:35,AAKO-3968,10/5/17 15:10,[TEST System and UAT]  Mechanics - Mitek - EITL (ED): Supporting Attainment Earnings,Open,,MIT,,5,,Mitek,,,,,,,Lannister,,,AAKO-Lannister - C3,,,,MIT,,,,AAKO-3769,,,,,,,
Story,AAKO-3508,757709,4/25/18 13:32,AAKO-4058,9/5/17 9:46,Update Internal/External Alliance - WWID level Compensation Upload ,Completed,Done,Spine,,5,,FirstBU,,,,,,,Targaryen,Done,4/25/18 13:32,AAKO-Targaryen - Bandhavgarh.1,,,,Spine,,,,,,,,,,,
